"id";"X";"Y"
4138;11;0
4139;11;0
4140;11;0
4141;11;0
4142;11;0
4143;11;0
4144;11;0
4145;11;0
4146;11;0
4147;11;0
4148;11;0
4149;13;0
4150;13;0
4151;13;0
4152;13;0
4153;13;0
4154;13;0
4155;13;0
4156;13;0
4157;13;0
4158;13;0
4159;13;0
4160;13;0
4161;13;0
4162;13;0
4163;13;0
4164;13;0
4165;13;0
4166;13;0
4167;13;0
4168;13;0
4169;13;0
4170;13;0
4171;13;0
4172;13;0
4173;13;0
4174;13;0
4175;13;0
4176;13;0
4177;13;0
4178;13;0
4179;13;0
4180;13;0
4181;13;0
4182;13;0
4183;13;0
4184;13;0
4185;13;0
4186;13;0
4187;13;0
4188;13;0
4189;13;0
4190;13;0
4191;13;0
4192;13;0
4193;13;0
4194;13;0
4195;13;0
4196;13;0
4197;13;0
4198;13;0
4199;13;0
4200;13;0
4201;13;0
4202;13;0
4203;13;0
4204;13;0
4205;13;0
4206;13;0
4207;13;0
4208;13;0
4209;13;0
4210;13;0
4211;13;0
4212;13;0
4213;13;0
4214;13;0
4215;13;0
4216;13;0
4217;13;0
4218;13;0
4219;13;0
4220;13;0
4221;13;0
4222;13;0
4223;13;0
4224;13;0
4225;13;0
4226;13;0
4227;13;0
4228;13;0
4229;13;0
4230;13;0
4231;13;0
4232;13;0
4233;13;0
4234;13;0
4235;13;0
4236;13;0
4237;13;0
4238;13;0
4239;13;0
4240;13;0
4241;13;0
4242;13;0
4243;13;0
4244;13;0
4245;13;0
4246;13;0
4247;13;0
4248;13;0
4249;13;0
4250;13;0
4251;13;0
4252;13;0
4253;13;0
4254;13;0
4255;13;0
4256;13;0
4257;13;0
4258;13;0
4259;13;0
4260;13;0
4261;13;0
4262;13;0
4263;13;0
4264;13;0
4265;13;0
4266;13;0
4267;13;0
4268;13;0
4269;13;0
4270;13;0
4271;13;0
4272;13;0
4273;13;0
4274;13;0
4275;13;0
4276;13;0
4277;13;0
4278;13;0
4279;13;0
4280;13;0
4281;13;0
4282;13;0
4283;13;0
4284;13;0
4285;13;0
4286;13;0
4287;13;0
4288;13;0
4289;13;0
4290;13;0
4291;13;0
4292;13;0
4293;13;0
4294;13;0
4295;13;0
4296;13;0
4297;13;0
4298;13;0
4299;13;0
4300;13;0
4301;13;0
4302;13;0
4303;13;0
4304;13;0
4305;13;0
4306;13;0
4307;13;0
4308;13;0
4309;13;0
4310;13;0
4311;13;0
4312;13;0
4313;13;0
4314;13;0
4315;13;0
4316;13;0
4317;13;0
4318;13;0
4319;13;0
4320;13;0
4321;13;0
4322;13;0
4323;13;0
4324;13;0
4325;13;0
4326;13;0
4327;13;0
4328;13;0
4329;13;0
4330;13;0
4331;13;0
4332;13;0
4333;13;0
4334;13;0
4335;13;0
4336;13;0
4337;13;0
4338;13;0
4339;13;0
4340;13;0
4341;13;0
4342;13;0
4343;13;0
4344;13;0
4345;13;0
4346;13;0
4347;13;0
4348;13;0
4349;13;0
4350;13;0
4351;13;0
4352;13;0
4353;13;0
4354;13;0
4355;13;0
4356;13;0
4357;13;0
4358;13;0
4359;13;0
4360;13;0
4361;13;0
4362;13;0
4363;13;0
4364;13;0
4365;13;0
4366;13;0
4367;13;0
4368;13;0
4369;13;0
4370;13;0
4371;13;0
4372;13;0
4373;13;0
4374;13;0
4375;13;0
4376;13;0
4377;13;0
4378;13;0
4379;13;0
4380;13;0
4381;13;0
4382;13;0
4383;13;0
4384;13;0
4385;13;0
4386;13;0
4387;13;0
4388;13;0
4389;13;0
4390;13;0
4391;13;0
4392;13;0
4393;13;0
4394;13;0
4395;13;0
4396;13;0
4397;13;0
4398;13;0
4399;13;0
4400;13;0
4401;13;0
4402;13;0
4403;13;0
4404;13;0
4405;13;0
4406;13;0
4407;13;0
4408;13;0
4409;13;0
4410;13;0
4411;13;0
4412;13;0
4413;13;0
4414;13;0
4415;13;0
4416;13;0
4417;13;0
4418;13;0
4419;13;0
4420;13;0
4421;13;0
4422;13;0
4423;13;0
4424;13;0
4425;13;0
4426;13;0
4427;13;0
4428;13;0
4429;13;0
4430;13;0
4431;13;0
4432;13;0
4433;13;0
4434;13;0
4435;13;0
4436;13;0
4437;13;0
4438;15;0
4439;15;0
4440;15;0
4441;15;0
4442;15;0
4443;15;0
4444;15;0
4445;15;0
4446;15;0
4447;15;0
4448;15;0
4449;15;0
4450;15;0
4451;15;0
4452;15;0
4453;15;0
4454;15;0
4455;15;0
4456;15;0
4457;15;0
4458;15;0
4459;15;0
4460;15;0
4461;15;0
4462;15;0
4463;15;0
4464;15;0
4465;15;0
4466;15;0
4467;15;0
4468;15;0
4469;15;0
4470;15;0
4471;15;0
4472;15;0
4473;15;0
4474;15;0
4475;15;0
4476;15;0
4477;15;0
4478;15;0
4479;15;0
4480;15;0
4481;15;0
4482;15;0
4483;15;0
4484;15;0
4485;15;0
4486;15;0
4487;15;0
4488;15;0
4489;15;0
4490;15;0
4491;15;0
4492;15;0
4493;15;0
4494;15;0
4495;15;0
4496;15;0
4497;15;0
4498;15;0
4499;15;0
4500;15;0
4501;15;0
4502;15;0
4503;15;0
4504;15;0
4505;15;0
4506;15;0
4507;15;0
4508;15;0
4509;15;0
4510;15;0
4511;15;0
4512;15;0
4513;15;0
4514;15;0
4515;15;0
4516;15;0
4517;15;0
4518;15;0
4519;15;0
4520;15;0
4521;15;0
4522;15;0
4523;15;0
4524;15;0
4525;15;0
4526;15;0
4527;15;0
4528;15;0
4529;15;0
4530;15;0
4531;15;0
4532;15;0
4533;15;0
4534;15;0
4535;15;0
4536;15;0
4537;15;0
4538;15;0
4539;15;0
4540;15;0
4541;15;0
4542;15;0
4543;15;0
4544;15;0
4545;15;0
4546;15;0
4547;15;0
4548;15;0
4549;15;0
4550;15;0
4551;15;0
4552;15;0
4553;15;0
4554;15;0
4555;15;0
4556;15;0
4557;15;0
4558;15;0
4559;15;0
4560;15;0
4561;15;0
4562;15;0
4563;15;0
4564;15;0
4565;15;0
4566;15;0
4567;15;0
4568;15;0
4569;15;0
4570;15;0
4571;15;0
4572;15;0
4573;15;0
4574;15;0
4575;15;0
4576;15;0
4577;15;0
4578;15;0
4579;15;0
4580;15;0
4581;15;0
4582;15;0
4583;15;0
4584;15;0
4585;15;0
4586;15;0
4587;15;0
4588;15;0
4589;15;0
4590;15;0
4591;15;0
4592;15;0
4593;15;0
4594;15;0
4595;15;0
4596;15;0
4597;15;0
4598;15;0
4599;15;0
4600;15;0
4601;15;0
4602;15;0
4603;15;0
4604;15;0
4605;15;0
4606;15;0
4607;15;0
4608;15;0
4609;15;0
4610;15;0
4611;15;0
4612;15;0
4613;15;0
4614;15;0
4615;15;0
4616;15;0
4617;15;0
4618;15;0
4619;15;0
4620;15;0
4621;15;0
4622;15;0
4623;15;0
4624;15;0
4625;15;0
4626;15;0
4627;15;0
4628;15;0
4629;15;0
4630;15;0
4631;15;0
4632;15;0
4633;15;0
4634;15;0
4635;15;0
4636;15;0
4637;15;0
4638;15;0
4639;15;0
4640;15;0
4641;15;0
4642;15;0
4643;15;0
4644;15;0
4645;15;0
4646;15;0
4647;15;0
4648;15;0
4649;15;0
4650;15;0
4651;15;0
4652;15;0
4653;15;0
4654;15;0
4655;15;0
4656;15;0
4657;15;0
4658;15;0
4659;15;0
4660;15;0
4661;15;0
4662;15;0
4663;15;0
4664;15;0
4665;15;0
4666;15;0
4667;15;0
4668;15;0
4669;15;0
4670;15;0
4671;15;0
4672;15;0
4673;15;0
4674;15;0
4675;15;0
4676;15;0
4677;15;0
4678;15;0
4679;15;0
4680;15;0
4681;15;0
4682;15;0
4683;15;0
4684;15;0
4685;15;0
4686;15;0
4687;15;0
4688;15;0
4689;15;0
4690;15;0
4691;15;0
4692;15;0
4693;15;0
4694;17;0
4695;17;0
4696;17;0
4697;17;0
4698;17;0
4699;17;0
4700;17;0
4701;17;0
4702;17;0
4703;17;0
4704;17;0
4705;17;0
4706;17;0
4707;17;0
4708;17;0
4709;17;0
4710;17;0
4711;17;0
4712;17;0
4713;17;0
4714;17;0
4715;17;0
4716;17;0
4717;17;0
4718;17;0
4719;17;0
4720;17;0
4721;17;0
4722;17;0
4723;17;0
4724;17;0
4725;17;0
4726;17;0
4727;17;0
4728;17;0
4729;17;0
4730;17;0
4731;17;0
4732;17;0
4733;17;0
4734;17;0
4735;17;0
4736;17;0
4737;17;0
4738;17;0
4739;17;0
4740;17;0
4741;17;0
4742;17;0
4743;17;0
4744;17;0
4745;17;0
4746;17;0
4747;17;0
4748;17;0
4749;17;0
4750;17;0
4751;17;0
4752;17;0
4753;17;0
4754;17;0
4755;17;0
4756;17;0
4757;17;0
4758;17;0
4759;17;0
4760;17;0
4761;17;0
4762;17;0
4763;17;0
4764;17;0
4765;17;0
4766;17;0
4767;17;0
4768;17;0
4769;17;0
4770;17;0
4771;17;0
4772;17;0
4773;17;0
4774;17;0
4775;17;0
4776;17;0
4777;17;0
4778;17;0
4779;17;0
4780;17;0
4781;17;0
4782;17;0
4783;17;0
4784;17;0
4785;17;0
4786;17;0
4787;17;0
4788;17;0
4789;17;0
4790;17;0
4791;17;0
4792;17;0
4793;17;0
4794;17;0
4795;17;0
4796;17;0
4797;17;0
4798;17;0
4799;17;0
4800;17;0
4801;17;0
4802;17;0
4803;17;0
4804;17;0
4805;17;0
4806;17;0
4807;17;0
4808;17;0
4809;17;0
4810;17;0
4811;17;0
4812;17;0
4813;17;0
4814;17;0
4815;17;0
4816;17;0
4817;17;0
4818;17;0
4819;17;0
4820;17;0
4821;17;0
4822;17;0
4823;17;0
4824;17;0
4825;17;0
4826;17;0
4827;17;0
4828;17;0
4829;17;0
4830;17;0
4831;17;0
4832;17;0
4833;17;0
4834;17;0
4835;17;0
4836;17;0
4837;17;0
4838;17;0
4839;17;0
4840;17;0
4841;17;0
4842;17;0
4843;17;0
4844;17;0
4845;17;0
4846;17;0
4847;17;0
4848;17;0
4849;17;0
4850;17;0
4851;17;0
4852;17;0
4853;17;0
4854;17;0
4855;17;0
4856;17;0
4857;17;0
4858;17;0
4859;17;0
4860;17;0
4861;17;0
4862;17;0
4863;17;0
4864;17;0
4865;17;0
4866;17;0
4867;17;0
4868;17;0
4869;17;0
4870;17;0
4871;17;0
4872;17;0
4873;17;0
4874;17;0
4875;17;0
4876;17;0
4877;17;0
4878;17;0
4879;17;0
4880;17;0
4881;17;0
4882;17;0
4883;17;0
4884;17;0
4885;17;0
4886;17;0
4887;17;0
4888;17;0
4889;17;0
4890;17;0
4891;17;0
4892;17;0
4893;17;0
4894;17;0
4895;17;0
4896;17;0
4897;17;0
4898;17;0
4899;17;0
4900;17;0
4901;17;0
4902;17;0
4903;17;0
4904;17;0
4905;17;0
4906;17;0
4907;17;0
4908;17;0
4909;17;0
4910;17;0
4911;17;0
4912;17;0
4913;17;0
4914;17;0
4915;17;0
4916;17;0
4917;19;0
4918;19;0
4919;19;0
4920;19;0
4921;19;0
4922;19;0
4923;19;0
4924;19;0
4925;19;0
4926;19;0
4927;19;0
4928;19;0
4929;19;0
4930;19;0
4931;19;0
4932;19;0
4933;19;0
4934;19;0
4935;19;0
4936;19;0
4937;19;0
4938;19;0
4939;19;0
4940;19;0
4941;19;0
4942;19;0
4943;19;0
4944;19;0
4945;19;0
4946;19;0
4947;19;0
4948;19;0
4949;19;0
4950;19;0
4951;19;0
4952;19;0
4953;19;0
4954;19;0
4955;19;0
4956;19;0
4957;19;0
4958;19;0
4959;19;0
4960;19;0
4961;19;0
4962;19;0
4963;19;0
4964;19;0
4965;19;0
4966;19;0
4967;19;0
4968;19;0
4969;19;0
4970;19;0
4971;19;0
4972;19;0
4973;19;0
4974;19;0
4975;19;0
4976;19;0
4977;19;0
4978;19;0
4979;19;0
4980;19;0
4981;19;0
4982;19;0
4983;19;0
4984;19;0
4985;19;0
4986;19;0
4987;19;0
4988;19;0
4989;19;0
4990;19;0
4991;19;0
4992;19;0
4993;19;0
4994;19;0
4995;19;0
4996;19;0
4997;19;0
4998;19;0
4999;19;0
5000;19;0
5001;19;0
5002;19;0
5003;19;0
5004;19;0
5005;19;0
5006;19;0
5007;19;0
5008;19;0
5009;19;0
5010;19;0
5011;19;0
5012;19;0
5013;19;0
5014;19;0
5015;19;0
5016;19;0
5017;19;0
5018;19;0
5019;19;0
5020;19;0
5021;19;0
5022;19;0
5023;19;0
5024;19;0
5025;19;0
5026;19;0
5027;19;0
5028;19;0
5029;19;0
5030;19;0
5031;19;0
5032;19;0
5033;19;0
5034;19;0
5035;19;0
5036;19;0
5037;19;0
5038;19;0
5039;19;0
5040;19;0
5041;19;0
5042;19;0
5043;19;0
5044;19;0
5045;19;0
5046;19;0
5047;19;0
5048;19;0
5049;19;0
5050;19;0
5051;19;0
5052;19;0
5053;19;0
5054;19;0
5055;19;0
5056;19;0
5057;19;0
5058;19;0
5059;19;0
5060;19;0
5061;19;0
5062;19;0
5063;19;0
5064;19;0
5065;19;0
5066;19;0
5067;19;0
5068;19;0
5069;19;0
5070;19;0
5071;19;0
5072;19;0
5073;19;0
5074;19;0
5075;19;0
5076;19;0
5077;19;0
5078;19;0
5079;19;0
5080;19;0
5081;19;0
5082;19;0
5083;19;0
5084;19;0
5085;19;0
5086;19;0
5087;19;0
5088;19;0
5089;19;0
5090;19;0
5091;19;0
5092;19;0
5093;19;0
5094;19;0
5095;19;0
5096;19;0
5097;19;0
5098;19;0
5099;19;0
5100;19;0
5101;19;0
5102;19;0
5103;19;0
5104;19;0
5105;19;0
5106;19;0
5107;21;0
5108;21;0
5109;21;0
5110;21;0
5111;21;0
5112;21;0
5113;21;0
5114;21;0
5115;21;0
5116;21;0
5117;21;0
5118;21;0
5119;21;0
5120;21;0
5121;21;0
5122;21;0
5123;21;0
5124;21;0
5125;21;0
5126;21;0
5127;21;0
5128;21;0
5129;21;0
5130;21;0
5131;21;0
5132;21;0
5133;21;0
5134;21;0
5135;21;0
5136;21;0
5137;21;0
5138;21;0
5139;21;0
5140;21;0
5141;21;0
5142;21;0
5143;21;0
5144;21;0
5145;21;0
5146;21;0
5147;21;0
5148;21;0
5149;21;0
5150;21;0
5151;21;0
5152;21;0
5153;21;0
5154;21;0
5155;21;0
5156;21;0
5157;21;0
5158;21;0
5159;21;0
5160;21;0
5161;21;0
5162;21;0
5163;21;0
5164;21;0
5165;21;0
5166;21;0
5167;21;0
5168;21;0
5169;21;0
5170;21;0
5171;21;0
5172;21;0
5173;21;0
5174;21;0
5175;21;0
5176;21;0
5177;21;0
5178;21;0
5179;21;0
5180;21;0
5181;21;0
5182;21;0
5183;21;0
5184;21;0
5185;21;0
5186;21;0
5187;21;0
5188;21;0
5189;21;0
5190;21;0
5191;21;0
5192;21;0
5193;21;0
5194;21;0
5195;21;0
5196;21;0
5197;21;0
5198;21;0
5199;21;0
5200;21;0
5201;21;0
5202;21;0
5203;21;0
5204;21;0
5205;21;0
5206;21;0
5207;21;0
5208;21;0
5209;21;0
5210;21;0
5211;21;0
5212;21;0
5213;21;0
5214;21;0
5215;21;0
5216;21;0
5217;21;0
5218;21;0
5219;21;0
5220;21;0
5221;21;0
5222;21;0
5223;21;0
5224;21;0
5225;21;0
5226;21;0
5227;21;0
5228;21;0
5229;21;0
5230;21;0
5231;21;0
5232;21;0
5233;21;0
5234;21;0
5235;21;0
5236;21;0
5237;21;0
5238;21;0
5239;21;0
5240;21;0
5241;21;0
5242;21;0
5243;21;0
5244;21;0
5245;21;0
5246;21;0
5247;21;0
5248;21;0
5249;21;0
5250;21;0
5251;21;0
5252;21;0
5253;21;0
5254;21;0
5255;21;0
5256;21;0
5257;21;0
5258;21;0
5259;21;0
5260;21;0
5261;21;0
5262;21;0
5263;21;0
5264;23;0
5265;23;0
5266;23;0
5267;23;0
5268;23;0
5269;23;0
5270;23;0
5271;23;0
5272;23;0
5273;23;0
5274;23;0
5275;23;0
5276;23;0
5277;23;0
5278;23;0
5279;23;0
5280;23;0
5281;23;0
5282;23;0
5283;23;0
5284;23;0
5285;23;0
5286;23;0
5287;23;0
5288;23;0
5289;23;0
5290;23;0
5291;23;0
5292;23;0
5293;23;0
5294;23;0
5295;23;0
5296;23;0
5297;23;0
5298;23;0
5299;23;0
5300;23;0
5301;23;0
5302;23;0
5303;23;0
5304;23;0
5305;23;0
5306;23;0
5307;23;0
5308;23;0
5309;23;0
5310;23;0
5311;23;0
5312;23;0
5313;23;0
5314;23;0
5315;23;0
5316;23;0
5317;23;0
5318;23;0
5319;23;0
5320;23;0
5321;23;0
5322;23;0
5323;23;0
5324;23;0
5325;23;0
5326;23;0
5327;23;0
5328;23;0
5329;23;0
5330;23;0
5331;23;0
5332;23;0
5333;23;0
5334;23;0
5335;23;0
5336;23;0
5337;23;0
5338;23;0
5339;23;0
5340;23;0
5341;23;0
5342;23;0
5343;23;0
5344;23;0
5345;23;0
5346;23;0
5347;23;0
5348;23;0
5349;23;0
5350;23;0
5351;23;0
5352;23;0
5353;23;0
5354;23;0
5355;23;0
5356;23;0
5357;23;0
5358;23;0
5359;23;0
5360;23;0
5361;23;0
5362;23;0
5363;23;0
5364;23;0
5365;23;0
5366;23;0
5367;23;0
5368;23;0
5369;23;0
5370;23;0
5371;23;0
5372;23;0
5373;23;0
5374;23;0
5375;23;0
5376;23;0
5377;23;0
5378;23;0
5379;23;0
5380;23;0
5381;23;0
5382;23;0
5383;23;0
5384;23;0
5385;23;0
5386;23;0
5387;23;0
5388;23;0
5389;23;0
5390;23;0
5391;23;0
5392;25;0
5393;25;0
5394;25;0
5395;25;0
5396;25;0
5397;25;0
5398;25;0
5399;25;0
5400;25;0
5401;25;0
5402;25;0
5403;25;0
5404;25;0
5405;25;0
5406;25;0
5407;25;0
5408;25;0
5409;25;0
5410;25;0
5411;25;0
5412;25;0
5413;25;0
5414;25;0
5415;25;0
5416;25;0
5417;25;0
5418;25;0
5419;25;0
5420;25;0
5421;25;0
5422;25;0
5423;25;0
5424;25;0
5425;25;0
5426;25;0
5427;25;0
5428;25;0
5429;25;0
5430;25;0
5431;25;0
5432;25;0
5433;25;0
5434;25;0
5435;25;0
5436;25;0
5437;25;0
5438;25;0
5439;25;0
5440;25;0
5441;25;0
5442;25;0
5443;25;0
5444;25;0
5445;25;0
5446;25;0
5447;25;0
5448;25;0
5449;25;0
5450;25;0
5451;25;0
5452;25;0
5453;25;0
5454;25;0
5455;25;0
5456;25;0
5457;25;0
5458;25;0
5459;25;0
5460;25;0
5461;25;0
5462;25;0
5463;25;0
5464;25;0
5465;25;0
5466;25;0
5467;25;0
5468;25;0
5469;25;0
5470;25;0
5471;25;0
5472;25;0
5473;25;0
5474;25;0
5475;25;0
5476;25;0
5477;25;0
5478;25;0
5479;25;0
5480;25;0
5481;25;0
5482;25;0
5483;25;0
5484;25;0
5485;25;0
5486;25;0
5487;25;0
5488;25;0
5489;25;0
5490;25;0
5491;25;0
5492;25;0
5493;25;0
5494;25;0
5495;25;0
5496;25;0
5497;25;0
5498;25;0
5499;25;0
5500;25;0
